split,duration,turns,amplitude,seed,variant,progress,prefix_n,x_p,x_r,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,ref_x_p,ref_x_r,ref_rho_1,ref_rho_2,ref_rho_3,ref_rho_4,ref_rho_5,ref_rho_6,history_distance,suffix_error,recent_tick_error
calibration,1025,2,0.18,2,back-loaded,0.125,129,0.8770535427421354,0.5504646822422443,0.99998401604781,0.9999379165167368,0.9997663142815605,0.9991792591913154,0.9975648607300215,0.9956849236661602,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.0663738987154487,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.25,257,0.9617509479740002,0.6407734918263027,0.9996617027364468,0.9986701625072337,0.994883037060953,0.981363908123761,0.9422186224054564,0.898390838135408,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.0983319013953714,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.375,385,0.9987089955725406,0.5237305667059537,0.9993055513401831,0.9972590427043542,0.9893915628773907,0.9612628912805147,0.8831896548580478,0.8235437252177046,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.08290075154506193,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.5,513,1.0,0.23485199341218296,0.9986512168467425,0.9947192179263126,0.9800051034427437,0.9316868043650294,0.8346352646165144,0.8947223790301607,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.07376450873331152,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.625,641,1.0,0.08635738595658853,0.9983082300776728,0.9933449907988121,0.9745525753915346,0.9106005548824556,0.7524154576656689,0.8255200712517784,1.0,0.10327983624188332,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.11220221917480575,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.75,769,1.0,0.015075615307156454,0.9979818071578973,0.9921237483859074,0.9704976855197592,0.9018416647432541,0.7577608723551209,0.8120642877032901,1.0,0.03612882197073426,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.11457225788304197,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.875,897,1.0,0.00044124119103005184,0.997659828033451,0.990943495494106,0.9668163626234776,0.8957272253889904,0.7739836918920816,0.839289741251985,1.0,0.004730579810337271,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.10546979378991157,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,0.96875,993,1.0,3.6088484753807384e-05,0.9972553803620688,0.9900859133220775,0.9643002466079772,0.8926820990582651,0.790146308087707,0.8585839743496848,1.0,9.30436430816911e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0980653442036519,0.0,0.0
calibration,1025,2,0.18,2,back-loaded,1.0,1025,1.0,3.293007123855154e-05,0.9973424051914003,0.9898053967715416,0.9635078393731977,0.8919327969755538,0.7961486550343709,0.8631156988930445,1.0,1.1176432875123661e-07,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0,1.0,1.0,0.09579527305194163,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.125,129,0.9466453483070475,0.5697579321672523,0.9998786885106968,0.999526536810577,0.9982018975732566,0.9935889093081146,0.9805911839390414,0.965320258120485,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.07246222683355964,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.25,257,0.9560701779598423,0.40946228834052945,0.9995118666355419,0.9981023632119801,0.9928773968524718,0.9756021484334194,0.936730392102214,0.9418854345556004,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.032548171575245415,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.375,385,0.9692182769604283,0.07852585695865424,0.9980244080264687,0.9921785066358296,0.9695952973036412,0.8887658446289453,0.6733953479647664,0.6056725458978434,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.22423363807083177,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.5,513,0.9728372289308564,0.22525988511400896,0.9958419972037313,0.9833799579525418,0.9343454320936699,0.7540575497526509,0.2489643593265619,0.11484922905024823,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.42034412489217426,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.625,641,0.9728372289308564,0.004187133722285091,0.9947859649009125,0.9791154997387302,0.9175718246657787,0.697426236179693,0.25661011293825225,0.19289358625661213,1.0,0.10327983624188332,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.4051874723925143,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.75,769,0.9896734463169359,0.00023654785416152128,0.9937568918612848,0.9751178211018456,0.9034492986933732,0.6655305455715501,0.30623861339442043,0.39652293815836365,1.0,0.03612882197073426,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.3479824478081755,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.875,897,1.0,0.00012328943629936632,0.9927345867354854,0.9712065567724646,0.8904110464967591,0.6443036946158064,0.3482769877702976,0.5902038641785055,1.0,0.004730579810337271,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.30251207284282033,0.0,0.0
calibration,1025,2,0.18,2,early burst,0.96875,993,1.0,0.00012046683635697708,0.9914485290242868,0.9683354357821885,0.8813881475811842,0.635000016928526,0.38566331154658734,0.6399548321250428,1.0,9.30436430816911e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.2862279733668153,0.0,0.0
calibration,1025,2,0.18,2,early burst,1.0,1025,1.0,0.00012257093390948513,0.9917197338728848,0.9673910019188888,0.8785290296868907,0.6330763558586113,0.3993226369224901,0.634921702408095,1.0,1.1176432875123661e-07,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0,1.0,1.0,0.2838607800719388,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.125,129,0.9748938235832291,0.43280573587702836,0.9999910090066728,0.999965077736142,0.9998685474836193,0.9995382806089101,0.9986297761967677,0.9975713635677216,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.027908942271957865,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.25,257,0.998355898639007,0.46890215072838526,0.9999649064198988,0.9998669178928612,0.9995238971678078,0.9985078052701211,0.9966582878574465,0.9974530597673836,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.031065644408299672,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.375,385,0.9895065160211736,0.28698247384187403,0.9996093356040013,0.9984576281717548,0.9940238068630926,0.9780849261735457,0.9330373167597668,0.897813028861425,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.06840791963762684,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.5,513,1.0,0.10965292856631238,0.999219588712505,0.9968380329965064,0.9871030182552352,0.9478554541381358,0.814314893936866,0.7038124104467055,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.13290775567608876,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.625,641,1.0,0.031897557093644606,0.9990246423133,0.996054661858685,0.9840112619601636,0.9369455110812566,0.7960447523005846,0.7657811467433174,1.0,0.10327983624188332,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.11499982032267432,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.75,769,1.0,0.010653455064699936,0.9988300757175722,0.9952777464614622,0.9810330902116028,0.9280228445751885,0.8027521650554876,0.8815238528896975,1.0,0.03612882197073426,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0859915861543109,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.875,897,1.0,0.002235201938437339,0.9986359566662018,0.9945082272537215,0.9781773271070073,0.9209191938351223,0.8203442022909867,0.9260356288148822,1.0,0.004730579810337271,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.0745948925061144,0.0,0.0
calibration,1025,2,0.18,2,positive detour,0.96875,993,1.0,9.066750582675001e-05,0.998391343773115,0.9939366986826443,0.9761272509859298,0.916847420091978,0.837522337228783,0.9239859379909592,1.0,9.30436430816911e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0704456702155354,0.0,0.0
calibration,1025,2,0.18,2,positive detour,1.0,1025,1.0,2.1005680608276274e-05,0.9984423615670027,0.9937473625278311,0.9754628726197412,0.9157320861654951,0.8435962809347565,0.9214897218690381,1.0,1.1176432875123661e-07,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0,1.0,1.0,0.06925556040955962,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.125,129,0.9352533929851468,0.26071621958363395,0.9999910090066727,0.999965077736142,0.9998685474836192,0.9995382806089101,0.9986297761967675,0.9975713635677216,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.03864647504352031,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.25,257,0.9443299393774648,0.36294488578330675,0.9999649064198988,0.9998669178928611,0.999523897167808,0.998507805270121,0.9966582878574464,0.9974530597673836,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.011237658667153812,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.375,385,0.9832854952790187,0.6305549309491085,0.9996093356040014,0.9984576281717548,0.9940238068630924,0.9780849261735457,0.9330373167597669,0.8978130288614249,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.08214349253723571,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.5,513,1.0,0.43221617099116966,0.9992195887125049,0.9968380329965063,0.9871030182552352,0.9478554541381358,0.814314893936866,0.7038124104467056,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.14283593148855098,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.625,641,1.0,0.24373096642430833,0.9990246423132999,0.9960546618586849,0.9840112619601636,0.9369455110812567,0.7960447523005845,0.7657811467433172,1.0,0.10327983624188332,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.12269411130281609,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.75,769,1.0,0.07821424426921875,0.9988300757175721,0.9952777464614624,0.9810330902116028,0.9280228445751886,0.8027521650554875,0.8815238528896974,1.0,0.03612882197073426,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.08680337807778492,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.875,897,1.0,0.006730327613675126,0.9986359566662018,0.9945082272537217,0.9781773271070073,0.9209191938351224,0.8203442022909868,0.9260356288148822,1.0,0.004730579810337271,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.0745930258004589,0.0,0.0
calibration,1025,2,0.18,2,negative detour,0.96875,993,1.0,0.00010982549327560253,0.9983913437731151,0.9939366986826442,0.97612725098593,0.9168474200919778,0.8375223372287829,0.9239859379909591,1.0,9.30436430816911e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.07044567046039123,0.0,0.0
calibration,1025,2,0.18,2,negative detour,1.0,1025,1.0,2.173372510843566e-05,0.9984423615670027,0.9937473625278312,0.9754628726197411,0.9157320861654951,0.8435962809347564,0.9214897218690381,1.0,1.1176432875123661e-07,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0,1.0,1.0,0.06925556043749373,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.125,129,0.9275348554198329,0.3208708778270055,0.9999753570313963,0.9999057504226042,0.9996570757705994,0.9988877848133921,0.9972986893959844,0.9968885884033013,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.017335395248895834,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.25,257,0.9885029010678483,0.2910781108536558,0.9993980436992521,0.997661597056398,0.9912936402698169,0.9712500593997627,0.9332855115215613,0.964065739926606,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.04607585409065541,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.375,385,0.9570766496527618,0.6086199731995411,0.9982293493352347,0.9929381263488912,0.972536835207944,0.9044852043093722,0.7714626961652286,0.856208914093277,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.11908544350852958,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.5,513,0.9873275878005151,0.3581993004923225,0.9975257777576702,0.9901109911765453,0.9617554055714627,0.8734521914173181,0.7698721615646548,0.978093055208326,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.1036055508202082,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.625,641,0.9873275878005151,0.0364438219515501,0.9969157230189566,0.9877876445663895,0.9544622057736492,0.8680829487119124,0.8429231383507668,0.9099684281051857,1.0,0.10327983624188332,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.08444000884790384,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.75,769,0.9943087107901549,0.03551295469162608,0.9963120955687728,0.9855631260310695,0.9484851514314597,0.872522093698643,0.9109122946139695,0.9239726773970418,1.0,0.03612882197073426,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0641053461943735,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.875,897,1.0,0.006020013432088962,0.9957161192808698,0.9834534531530825,0.9439001003176567,0.8837014786211952,0.9497493661206543,0.9348586188484861,1.0,0.004730579810337271,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.0544688822270409,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,0.96875,993,1.0,0.00014809681482234177,0.9949694431332575,0.9819551833150846,0.9413837923349413,0.8948031468520937,0.9571406546541444,0.9411419497926001,1.0,9.30436430816911e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.05019257441766288,0.0,0.0
calibration,1025,2,0.18,2,oscillatory detour,1.0,1025,1.0,6.6935354563618e-05,0.9951289848691071,0.9814728282849293,0.9407180740535254,0.8988150525815476,0.9570726053941602,0.9429776875190513,1.0,1.1176432875123661e-07,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0,1.0,1.0,0.04900769455131011,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.125,129,0.9922014374401178,0.3815596547533238,0.9999876127728415,0.9999523284339572,0.9998244429049649,0.9994185300840602,0.9985640830428313,0.9985932630253324,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.023255283817241124,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.25,257,0.9890422371924662,0.1992550164629352,0.9996616405164818,0.9986416285357259,0.9945591377430777,0.978742990798677,0.9278432096766581,0.8762975180434981,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.08499773200101637,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.375,385,0.9908869066554203,0.24529506092827444,0.9994057415655722,0.997635780614918,0.9907745962215069,0.9666672004478575,0.909457909508772,0.9109622494097167,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.08170018888458713,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.5,513,1.0,0.1290150809096184,0.9984303663145815,0.9942129887663004,0.9809009789229239,0.9504621975840148,0.9179859111119991,0.9342265822724641,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.05652976038214182,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.625,641,1.0,0.02690461299436584,0.9979803717592347,0.9922871567758098,0.9730017293447354,0.9286740632668632,0.9026887133516207,0.8816242927221571,1.0,0.10327983624188332,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.066328097389857,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.75,769,1.0,0.004401568502628168,0.9976030334199706,0.9910048743630262,0.970103017146142,0.9319458490416964,0.92080060013807,0.8799036537731832,1.0,0.03612882197073426,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.05843174512687958,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.875,897,1.0,6.838113289498889e-05,0.9972359955181392,0.9898236396934645,0.9680581815769892,0.9370495015738145,0.9314562352314643,0.915024689868952,1.0,0.004730579810337271,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,1.0000000000000002,0.04614519227822934,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,0.96875,993,1.0,3.923331309856287e-05,0.9967775287268082,0.9890059673575382,0.9670488607479015,0.9410657377519724,0.9333117268674846,0.9651888703553337,1.0,9.30436430816911e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.035967730912004434,0.0,0.0
calibration,1025,2,0.18,2,pseudo-stochastic bridge,1.0,1025,1.0,3.301140819528736e-05,0.9968797155527224,0.9887466022584778,0.9668054374417508,0.942354116208894,0.9328279320276355,0.9650957307764524,1.0,1.1176432875123661e-07,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0,1.0,1.0,0.03586728635775308,0.0,0.0
calibration,1025,2,0.3,0,front-loaded,0.125,129,0.996978621521959,0.3274664753576085,0.9999840160478101,0.9999379165167369,0.9997663142815606,0.9991792591913153,0.9975648607300216,0.9956849236661602,0.9275348554198329,0.36971537963092316,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.028793854995704433,0.0,0.0
calibration,1025,2,0.3,0,front-loaded,0.25,257,0.9617509479740002,0.17259437237379416,0.9996617027364468,0.9986701625072337,0.9948830370609528,0.981363908123761,0.9422186224054565,0.898390838135408,0.9617509479740002,0.38914912269296664,1.0,0.9999999999999998,1.0,0.9999999999999997,1.0000000000000002,1.0,0.08727430850505356,0.0,0.0
calibration,1025,2,0.3,0,front-loaded,0.375,385,0.9708369348600523,0.1331632580700323,0.9993055513401828,0.9972590427043542,0.9893915628773906,0.9612628912805146,0.8831896548580478,0.8235437252177046,0.9740091290666385,0.4344690286826535,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,0.13095695929328463,0.0,0.0
calibration,1025,2,0.3,0,front-loaded,0.5,513,1.0,0.2338810531809289,0.9986512168467423,0.9947192179263127,0.9800051034427438,0.9316868043650295,0.8346352646165142,0.8947223790301607,1.0,0.23698608392420545,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.07376881866932124,0.0,0.0
